kIRS1Act,kIRS1Inact,kIRS1Phos,kPI3KPhos,kPI3KDephos,kAktPhos_kcat,kAktDephos,kAktByTor2Phos,kAktByTor2Dephos,kTSC2Phos,kTSC2PhosBoost,kTSC2Dephos,kmTORC1cytToLys,kmTORC1LysToCyt,kmTORC1Phos,kmTORC1Dephos,kPras40Phos,kPras40Dephos,kFourEBP1Phos,kFourEBP1Dephos,kS6KPhos,kS6KDephos,kRAS,kmTORC2Dephos,kmTORC2DephosByS6K,kmTOR_RIC_Comb,kmTORC2_Dis,kmTOR_RPT_Comb,kmTORC1_Dis,InsulinB,AAB,RICTOR_T,FourEBP1_T,S6K_T,PRAS40_T,RPTOR_T,IRS1_T,mTOR_T,PI3K_T,TSC2_T,Akt_T,With Sympy Adjusment,Without Sympy Adjusment
21.670686967741567,41.34490103655166,40.76043101110359,37.490054066827234,63.81226223731104,10.512941261264224,2.097030176356555,44.74489789799132,90.65723476577702,54.300608396382835,30.20841600002335,38.05371330913101,26.277430306805357,74.67268864116276,68.07496266978492,3.2207503760737497,30.673728263379754,82.49802154410011,98.30964355292403,10.03962999757077,80.85243138681527,0.6114494688789612,74.92636798909325,45.67154354134471,14.353881738563059,71.95076802741386,81.10580817535556,10.929263102695494,4.582463216994325,50.26929909871261,87.04627987854614,76.51664621700561,89.96332153593767,53.7583388002931,66.75076236232476,44.38118641460865,85.45230520362888,14.9455447629504,1.5036216578586694,54.06922424209873,18.81967794240767,0.79,1.32
35.79853809069163,3.279944684840506,84.10016701399388,40.93097616893536,34.077413077457194,25.223261291985757,17.887423871549338,56.531635895267186,13.326208811254228,41.25542492137958,60.235560380189874,44.58068591197455,92.01212498403169,76.30407083931972,95.66853850469275,50.431964365353494,68.55472088025218,28.736533552910327,71.2670828295334,98.27414878872088,50.56974600721051,69.5187243284361,53.0621094206277,41.686551707298946,82.59909902254172,56.424649237134396,95.80058256952444,27.255740981307955,54.66024527239951,95.78405145106183,72.79995311288226,36.39582717579119,16.86654695893468,59.30995601793478,36.14245089126073,53.46587995647217,17.488855974594582,26.968085157877407,42.92933045744828,5.480741325290389,68.42339356681238,0.35,0.5
18.731783538847797,49.250571134831574,11.488565922345881,27.179554411890898,13.361653125215781,88.38485702629728,94.59312530469529,61.510455736638605,78.28905798794769,28.177134189182237,41.55357336877672,35.23856838073625,29.843882219985414,89.77738123997123,41.38687308840232,81.98929410283715,72.76460891002972,31.328581062632455,26.037218314172637,36.0419665044435,67.85008004745296,6.023449538218101,0.3702417203559642,28.501369739457054,67.67933392370914,41.89008536780368,71.90127226180115,47.39914875018097,57.54328825564726,15.46829418880339,92.51404348189723,72.90954894366853,62.72461537797419,75.61390466625663,46.2933898396343,13.63395539506403,76.46943000097743,33.2027257516637,39.48421351270579,15.399751858692781,33.55507684335757,0.2,0.2
61.063393303475884,63.07248173677415,42.60384658392761,13.997770729383275,63.56052190683575,78.65774445432243,45.335760713860026,12.246626792428193,11.758810295972879,36.55358496889171,56.43557136942302,60.371450807004585,4.615648925337673,21.57029547918854,53.6928554554226,10.2632141820545,5.651622376981354,2.51827729268354,40.54320458781157,6.460530683829761,40.34495656201098,26.73627489481077,20.558297285303738,4.441559862758764,67.36930979547262,39.21017106110884,5.310102207752712,5.4841246409874,67.3696977368188,85.95782799320182,7.904831762915813,96.71374831720405,76.70048423923906,19.04317356352088,13.906946576913489,17.459505984268436,61.92136501077445,12.41545892248084,38.73498536328398,35.10326798498761,53.55580589003329,1.66,1.63
89.77614663151822,68.32129698597859,40.23043594868238,61.97493005818151,50.00045006028706,57.67701574043225,27.043705456120488,47.2865798391431,4.828619540050098,24.65692190327602,58.562349829534234,20.125659134546435,9.766391842772087,94.72299292445302,17.38518207537115,97.05205192901245,67.77673932541502,26.867481874282333,70.7934539358418,81.06029485616568,52.95038066823476,78.12177622245015,11.372163831256998,60.99102590324473,27.108659656910575,78.593467515875,42.201126670519855,29.117676183041795,51.488818539221164,86.02728021880088,18.114023820431115,62.757988049376216,57.91274760375745,79.4395573515106,98.31820309643986,19.46451322137839,72.73105705106478,19.80647963349856,93.41735658430784,19.70487733196863,57.67413066622093,0.25,0.25
26.20104330841094,9.314612434999324,19.341863052841127,36.40021519311205,36.692642396255735,31.47494203667272,63.63949684979736,54.35240433660414,15.832455769860754,95.9307038204858,89.04175514474402,14.145523668374379,79.76820615934378,45.2674737713597,84.05556037425951,94.07200345243034,10.367456977835847,46.92922093981655,90.55657867488502,6.152243504142737,79.65056359413494,97.67209096666024,29.58287989052743,54.861654885709456,25.049433751513448,17.274185175567894,44.51354158253654,35.48882372155915,32.66024985310483,80.30713011750082,23.646157921592952,27.995092069987678,63.40980410151138,99.06578129924925,34.1311704340726,63.452597127952835,96.27222249386746,40.616737287267924,43.100015226191864,33.79976309921418,36.23424018657002,0.19,0.25
71.03004384643253,66.33435117311993,46.23410101476522,32.91295162949472,2.3602090339874353,14.601635253799488,50.29160241542456,11.16737948242823,4.6775134042957145,90.22254850255507,99.05917180973654,82.54270188106044,23.48898955613952,7.799299400018993,22.659485449812824,91.2382231344399,74.85052178497337,99.5954727688529,63.21887720982173,44.72752134947231,8.300395075497065,34.817781756017546,63.58300758785642,62.46733678948009,57.68651521376934,54.80417392863586,15.684813700178719,18.96469486614687,23.071380114185327,83.90482378603296,49.266515483199385,43.46857910216354,28.751258702721916,26.93559002413302,68.37130942371836,76.22226625527853,46.33438791120545,82.52129274132591,49.570939313517776,33.768551375755216,16.612226582656987,0.22,0.22
16.327882658881332,14.737671527468208,27.61015434990391,85.81230334425135,58.62191999040661,42.220416351509,80.99023028014201,11.253227974947787,12.41474778852424,27.945755778404624,43.03706217935075,93.15950894756419,91.06815550617034,89.55440264128899,29.310029458627614,19.524788122675226,75.25080222208229,20.907983686886645,97.53838667525355,68.76509194689663,1.3933044978218312,57.29820432767914,88.48483733644494,38.714416870230075,53.406944757468,27.334942306171115,96.31685587164071,58.626066109206285,1.607711798806686,35.178185563362455,14.466227182199454,51.585816865407594,36.02449989476259,0.07397571524568271,2.279633680639088,86.686605337012,51.61698487015986,21.17302509168923,83.46256802858815,28.31766902913049,25.708612959039876,0.85,0.84
5.817888425222271,57.38970808834625,45.79364178283876,86.20778296204728,14.743476607211289,8.907360720914058,87.1276073069107,34.63109180296547,5.408627230764774,16.757399984642408,30.597908124516884,89.60582097405396,41.09767454748952,30.06757485630975,63.772776105576426,79.77873245703391,48.12244770784167,4.978649703316051,56.304626986952805,5.3749026815070255,53.252689358194225,2.212552480182969,5.9296808602037006,58.2982245666104,86.30850932908618,76.5523814322392,37.09958403252699,51.50806162543549,15.221829936799839,88.8101472698417,9.99636180247298,77.33227080122573,86.03654814142722,81.25957021748881,91.70766941003924,97.52925048480037,0.7685153514389663,29.870677400479455,37.77100805466049,78.72300589722722,15.88428796206276,0.54,0.95
37.902567278368174,50.11402489019924,4.2652553023238085,65.17509280453275,76.76393706722526,97.72464545690603,3.8409032543136084,85.75643073259246,71.1521034902367,47.220627439859264,9.681928502804368,65.0758891453289,51.59718601006395,60.686025288507594,83.18544494387322,62.47133580820469,30.52678713031157,17.013115959541594,7.619617478377232,71.21136335405048,11.031844201424118,47.52208016884303,20.81584516593839,1.321249778138686,59.01272775510249,23.337213788833516,8.93889673336763,41.18599460424124,73.68088069605461,17.942984693830116,68.41161000641405,37.702080816432016,25.13746077478418,98.82200260283369,90.93166804890666,19.62870395502701,61.32385346712636,71.33044370818986,24.900716950917577,57.63199890454538,57.95300227333246,0.1,0.1
97.49550872475324,43.70658826170395,65.6461146197501,33.28386148611876,57.48108240528888,10.11607052523911,30.793293146149683,27.84266261003973,97.36267860209674,42.13957132689422,41.35450220956878,21.841904805164926,74.94148176602411,46.248545021729456,57.02567100453159,88.70701811655768,93.9503372075703,25.15066160518967,40.70969319566677,89.16227367400884,58.765667011204165,14.023130935790862,27.78018951017532,49.305887947497055,94.95747892165707,32.110957436998376,71.9546848004371,56.66045131529366,41.315324831679455,99.447545345807,54.34953550506469,32.27274776386612,23.54310949311315,5.3609981015602095,16.648522507283637,37.10637344094002,42.22034224442058,11.260763174173952,13.611367859239449,41.3777377258929,16.83504476782115,0.17,0.17
45.62985674332102,62.256989440548615,38.31427032973419,80.61703344048088,94.94682971942886,2.041670577166081,84.00671401531206,2.863742560994882,78.26043740953729,31.592233158752933,7.0241606580983404,34.105550942290584,99.96221894876336,7.20446619904876,64.09036198238921,21.901867403047728,40.30345005629718,79.92297868031889,0.32561321847162483,96.8170998436363,49.825501018746934,37.90397158161965,80.18577005751447,12.061877390769393,13.38652919576739,20.944120855261342,7.2392355836007045,60.926546320512,40.34796641314561,75.79714609203963,29.806576203209964,23.156735218906967,90.68342091455452,31.40076911444276,98.11962315846706,84.06087232333873,91.18248475664669,86.51156652503876,59.830141934286154,10.998401715911593,21.819224356315036,0.2,0.19
10.123023594389398,30.77078209144199,32.37076589872665,38.63885537414547,1.6246741474533963,27.79122553390127,52.79932855527123,87.32276939493762,10.55000300136566,98.91440055355108,55.49816170504958,92.07937317519387,16.976834919480392,39.83202794941865,86.71925189501295,97.61899648972503,31.95437916695595,64.80232975408794,29.91191457824782,74.84644140240351,7.972516136548934,89.8043849119443,49.089281511067426,82.81932744114106,67.02568177860951,84.81889469149608,91.23116121842678,45.18138848343801,8.153866440385228,91.3293161258329,25.121861617752188,25.91285819039698,54.68637088339084,20.979004198131282,60.02920041358425,18.92790256482122,74.33487574791373,76.91594804014572,88.21908117335693,21.42713053208142,50.13188421338405,0.14,0.14
33.95150556536446,4.759134693607481,69.48914807847633,29.610733626847715,80.42941271545703,85.16344601577951,25.641484995071867,32.07294134979945,70.32013352093786,57.081868141709755,89.32861516791638,56.736299751701765,40.489609572655866,46.25263272074336,96.85850790745926,90.8360711716055,22.28108955756369,73.05189565079586,82.65520419200666,22.209294380741692,65.56266852118952,94.07685044477512,35.625910321571084,42.09609773157806,88.52865079040272,16.533541527354263,89.8023531274718,92.14556248767803,41.453283058858915,10.113279356034186,51.98671447497237,59.82472644471857,11.037967905472009,25.353017389389287,32.005519895015155,43.739163706847556,94.53591711191771,91.66514464332106,77.38805887044946,91.87575913565726,43.646972566056434,0.11,0.15
65.79155484193048,90.64953107983406,63.56708228252182,26.459156379158937,37.01093109090843,42.745462422856214,51.56262916714098,64.77526629022938,86.44544871780906,42.44591962947379,24.84679141891564,62.089999607009965,14.892866703341411,96.92235540256735,69.34329050814054,43.84276990711965,89.17459279671895,42.31580423500233,50.31783640255434,87.21176168618078,38.16239886472779,72.62027898058328,99.45147726832633,20.326400999268902,54.24291175202461,23.33130190201777,95.99997974867999,55.27373727058457,79.52980536414601,55.509401674285456,58.681641351729155,13.200557885061754,39.59935606583681,31.86170405421185,97.28561516746335,64.29069488996234,35.380017184388066,89.05869807423154,13.22210855651828,77.36138552514058,60.68459470763826,0.12,0.15
74.08346507454591,33.00404136746459,55.01765170492661,21.209238293325345,83.73949193247283,81.04506329164946,7.746767284041042,92.08387698968872,89.55620897627111,73.6421570310682,70.63077767214068,91.37341713070128,27.838737654296583,7.517353064202285,87.7484243986203,65.20258893050043,93.70067850288366,80.51303543234339,79.20288228425328,64.3996151779162,1.5273399923784237,23.737810129535006,31.78049504594191,31.107822105842384,73.79557330602292,61.528160474529834,10.996680040884403,67.7561450632376,88.34155317298448,11.964431280596147,20.463154125279793,67.34693766831711,20.499981544425985,97.37291801981729,9.808879780448514,43.349943744884634,83.38095890842521,84.31477078701306,87.23999519773956,34.12453514391179,69.08163827956669,0.26,0.28
84.46033959957023,36.64649947833779,82.31247080300689,59.769910782792046,3.0360037088841847,52.03264563911985,52.70526569343514,28.52741595149243,13.63684786377203,45.011004864788326,21.10641277951615,78.13286497017302,13.572051449060014,47.32071854077199,78.81914194102112,26.180232935576072,37.78287423678871,75.09306179674032,40.478412245305904,60.579243301875266,65.72138288177025,19.741891979789898,32.11315197794371,18.77195397274503,46.54223900594466,2.0808138657245308,26.63050614464547,22.935519335803257,46.97360930679184,45.50037269370064,69.06051471048889,87.51402731615035,44.873683766113885,16.60901141182764,89.32918486628505,13.354043031982972,14.428544791555638,14.868467854655659,74.04998513511762,12.616912696928068,36.25334909118948,0.34,0.35
4.951607012864284,43.938076749543974,53.61267673147518,52.35906981584918,69.88053023640109,77.60902594816348,65.5557096543444,59.49222321239573,98.071439542996,59.982669037192686,9.917624804438404,98.21369369912753,61.23255017082967,64.71754748023977,50.17340588821965,53.67194798494005,3.300859830151026,87.25869788350725,45.40927389702522,95.92872785033704,65.63846923602733,44.695785232504356,88.73313551316465,70.63447375549592,55.89305958152039,80.37005317536664,58.76457885437415,50.906216930775265,87.06524277474308,3.646401879677955,56.809003661552545,32.69523012596055,60.36171451830211,93.42264236863367,26.650210027218304,46.95716840604796,76.09853529656178,13.985525397959451,89.25308652666655,54.02620462023856,58.42354045899975,0.16,0.2
75.68690686079789,28.134648311223064,53.53409301741171,69.53269481999673,8.474242730724484,47.95661539697493,55.86267967794235,15.477612868150015,74.00924669863306,80.56628965434078,52.74689267157815,90.45875518577222,30.11352580113495,60.64568186089923,86.68509456218382,11.93529169789963,57.57983461071308,21.442228119304705,33.75908677582391,34.58614888633262,73.60282340491838,77.34627259581525,56.14315576265279,41.28422719356523,46.14986200807814,85.4259399244328,87.28419990977866,65.55872572581988,76.61420731991252,81.33336502266279,86.44298048517642,16.582498415988436,51.85986896471853,15.903980560341317,50.74286117230943,23.10323130095516,26.48526982839767,86.18371988789397,11.827683677180062,90.33770763572998,89.84398765078676,0.13,0.15
68.53297193050746,7.0604277035037315,5.802948908141243,93.6753525406988,4.115681711150709,21.860486617283883,9.548783217343429,52.54837415534175,39.91213229812152,68.41167988101652,78.34372170403307,90.73390237936272,95.04416945152057,20.335363401381425,87.24332047084889,36.74792143703545,86.5600315778922,31.1322540770722,0.7787133735616674,59.59969052810321,4.584407421278583,90.47549318428439,83.86074563110162,89.41993734790219,11.089123331713017,14.151813932480374,71.72135656523267,13.189962829668275,80.53162172103286,41.27843924893629,52.63764754497224,57.46061842757064,47.498192133395435,78.6987718508467,7.286285234541452,23.769457001383604,67.07172085634909,2.089085593232965,74.85896423983286,50.32701973946186,31.79944965259525,0.7,0.87
39.16316677581083,51.64600660790911,73.96823459719074,93.83490242696668,89.1395646338243,71.77455192997785,31.348122427579774,21.25590769850348,50.55091113453043,51.38891027443935,20.741857158537268,4.952358594268258,67.32681403125414,37.77481250050635,43.78529625548822,17.744074107614406,18.7792650315602,64.47495112254985,73.38206027367674,34.45588679129049,97.88452151739315,23.952433498461783,79.07180189883415,99.63490981554617,66.7761661276539,67.63970674200519,77.46700766939811,12.70965736552824,19.75605200538092,8.015765378949375,47.25455687560484,81.88491810400708,11.577816638192857,51.6183801125995,19.157867407978507,23.563665274914737,41.04914385855891,74.17034972937826,69.66997445447683,50.0746988311748,96.44957737405286,0.17,0.17
9.162471016242725,88.64220819981126,10.66259835379037,31.322516138709084,66.4314489867618,96.34685668597233,80.97723424835138,85.65335894176722,67.21102640396496,90.97796466844073,86.29871894578545,97.17458136936033,89.83725408563221,62.71496203457188,84.12491922236754,99.3534191462016,56.603991540855574,76.29519105251853,1.68482279241933,4.349164654636713,42.58310011770623,1.3632553800769909,50.931371712516594,98.57159341214131,55.697312606024894,88.38025586880866,12.09642058400647,6.044797954254784,21.702949959659044,26.808887766463528,81.81570695237161,20.798195259972783,58.230931683668054,11.695403875867664,64.87048442453299,85.20061090593519,6.188319481902894,32.0453036936874,41.651619852282444,57.49173559882511,38.703437449154286,0.28,0.47
9.058571843684028,91.02345569759726,65.44331788488397,9.952772967058662,13.01583192632157,5.3364070552754,9.819747265207248,61.83103606956745,21.296017766840276,73.69683113563671,31.338387798030332,5.613624541224809,69.38809677681645,13.749865985614422,55.164837841195784,35.5966361033994,56.95384324529433,12.149662691132201,58.04394112925372,56.850648651286235,76.93851758643245,94.89772893977154,31.29598513820655,62.19393738307009,47.05894457593887,65.07993816958876,88.81194893063604,1.4597238036644637,24.736844147289037,33.09347478619797,61.79867221901474,20.72412261786205,6.365526967259624,8.335199414112978,16.8217376421703,51.242206270672874,84.05157435189798,52.179413205769706,45.43441093638504,42.78551918825439,66.11677667338735,0.12,0.12
14.5404158917625,23.365855051167834,29.15234425430845,16.307278323267862,67.86206552461216,3.7082269431280817,34.91798095654687,47.16530876903407,52.46235986949854,80.8628002465791,13.05052540910535,28.912899392019913,69.90847498206371,73.45986476186806,32.66113918016274,65.92555796854973,5.318921385266825,42.8848537358562,29.33165700274414,38.39319481937266,21.49761542722931,79.52492435009316,10.36933503276832,87.59873932697046,28.371960585790834,61.73145580869463,40.25115861526354,54.460889649500594,59.04292414484996,79.46654302060489,12.759676931982328,75.98486948031298,66.44934857343587,47.392111319596715,50.009125803985896,40.40187752044612,36.76460055796423,94.24716986233105,96.20163218223927,47.66275035063821,53.412378564708554,0.19,0.21
86.2485910417066,56.71043174182613,39.65362251360038,96.05607810900513,33.42986642716222,48.00402442086394,93.65321392884178,63.5072266237122,94.74757994574999,11.126023711236655,30.579208024317918,11.859500603411401,28.06238970295471,29.239040637406518,53.47069301594338,2.599085459704152,29.406549487992205,94.5567999984201,18.12423139678626,7.161730553486491,68.15310658042725,34.02594503753816,15.897451961128375,41.503981517054385,80.60685821558712,79.4845375835577,99.86368233508716,37.29891227067144,64.15685499354352,62.27046356418928,58.234195715152694,48.61064023164238,96.09386851012313,3.0400762717753724,83.26287112036218,44.92532173312457,79.11751269330396,79.78138278992559,83.98294538468764,47.213081431837836,48.5137156122076,0.08,0.08
82.65579234062014,46.766898981475684,5.368707605131665,96.00382299732372,60.56806018900686,5.823792436522026,67.26315546596196,50.177387477117705,3.802527579407993,52.74110319975171,20.133341362837584,59.067380467976676,27.870896678272533,88.88048101680462,59.904875413495766,74.94061975886356,66.03259826862468,45.158460765637074,37.38899116115957,41.209338258457976,18.8075852336731,4.8480076319633945,15.08167655758744,10.738469581333419,69.52237816747986,28.19463780006534,33.85410367656242,3.9041238683763546,86.74304863110785,25.63143807648725,61.65327423278596,1.855487360322062,70.62757817400497,40.48290745280429,74.61864538990822,95.68902330066415,91.97194254583376,15.812240352638666,77.74818914245228,72.75484684383929,40.56992271463694,0.74,0.81
78.03611491159418,66.76346152729104,67.93416723014293,77.24947445946253,54.78459221948465,18.087981791951087,22.20559869453353,57.65254310685623,87.36407855108811,52.36033475258453,48.377568672545536,75.74106812261952,14.43429856373435,89.85558383123947,99.69643736072774,35.923824429322934,51.34814695045824,23.633101622206237,81.95909985699637,17.248081358372488,5.060552793858516,16.99072601312641,2.879455030402233,27.44852710786352,45.72148565549644,1.445380316135396,51.465394764456015,81.2249438968353,40.55095288043094,88.83661245173556,32.21690476571272,92.00052789460617,63.44644230931516,36.75009962231078,97.67796781792272,61.56487831200145,36.55548589302223,27.22656508170394,51.000896232184864,0.9240670129330243,37.62878614347678,0.26,0.26
53.64738737543947,57.12430263298459,62.942490481374456,11.970022790333813,92.99693727271696,27.852216155525266,82.97301454921289,36.39814674804913,89.312580680046,95.27238284092039,91.62356001594502,83.21147564130322,60.90352215155059,40.7720559752145,30.587075468043697,80.49844999677315,9.062861119565088,99.09347198025426,53.20659212516409,49.528305622535775,43.93768917200186,33.858067037903595,61.96402599724538,3.8615731955788113,1.6856519699203916,7.618433390962323,12.960837814297516,67.43150393585577,57.874080602500165,84.04457511552252,54.398659660075204,96.8038332780527,80.60954351018138,19.605560568312875,90.89337448003312,96.62968022167091,97.88965022107642,67.60049827208685,43.200473171289865,76.48681184824312,37.597855287511855,0.27,0.27
74.51609496627007,6.741543372396977,2.00669597270522,44.07291322533192,17.92470077255984,12.898000420279905,29.238373115672115,33.483910221114726,63.372002046708666,9.738029754333667,28.66097360071827,50.07518687619718,98.47556384560143,97.79353349874214,99.75752420775915,95.0190738808752,57.51564559238435,34.902001354380545,8.040162965087275,60.25033328934147,56.40125222632083,4.0109165361978425,66.94334047943254,12.823639545181358,64.5422806411365,50.185660084320865,34.9433541805575,42.900579614481856,42.068083167274644,49.5174466912982,18.158288802581186,22.213273021309025,26.745463264481952,34.79582846405078,49.69389369790354,71.11684486509758,67.56484129028428,57.32736431242711,17.47442094541187,98.01034589426641,66.43564738761664,0.1,0.17
